region_id,region_name,numero_raw,name,addr_line1,city,province,postal_code,care_unit_categories_raw,facility_type_guess
16,Montérégie,460,"RUE SAINTE-HELENE, LONGUEUIL, QC, J4K 3R2",2-1014 RICHELIEU,BELOEIL,QC,J3G 4R2,,
16,Montérégie,1548,"RUE DE MONTARVILLE, SAINT-BRUNO-DE-MONTARVILLE, QC, J3V 3T7",201-8141 BOUL COUSINEAU,SAINT-HUBERT,QC,J3Y 5M4,,
16,Montérégie,380,"RUE MONSEIGNEUR DESMARAIS, UPTON, QC, J0H 2E0",215-1144 RUE SAINT-LAURENT O,LONGUEUIL,QC,J4K 1E2,,
16,Montérégie,433,"RUE SAINTE-HELENE, LONGUEUIL, QC, J4K 3R3",20-1144 RUE SAINT-LAURENT O,LONGUEUIL,QC,J4K 1E2,,
16,Montérégie,1260,"RUE SAINTE-HELENE, LONGUEUIL, QC, J4K 3S6",200-170 BOUL TASCHEREAU,LA PRAIRIE,QC,J5R 5H6,,
16,Montérégie,300,"RUE PARADIS, SOREL-TRACY, QC, J3P 3G6",200-2200 CH DE CHAMBLY,LONGUEUIL,QC,J4J 3Z3,,
16,Montérégie,600,"RUE PIERRE-CAISSE C.P. 40007, SAINT-JEAN-SUR-RICHELIEU, QC, J3A 2B1",90 MONTEE CALIXA-LAVALLEE C.P. 879,VERCHERES,QC,J0L 2R0,,
16,Montérégie,2340,"BOUL DES ERABLES, SOREL-TRACY, QC, J3R 2W3",207-3141 RUE TASCHEREAU,GREENFIELD PARK,QC,J4V 2H2,,
16,Montérégie,2050,"RUE DU REGENT, SAINT-HUBERT, QC, J4T 3R5",200-50 SAINT-CHARLES O,LONGUEUIL,QC,J4H 1C6,,
16,Montérégie,185,"DES TREMBLES, ST-JEAN-SUR-RICHELIEU, QC, J2W 1B1",101-621 OZIAS LEDUC,OTTERBURN PARK,QC,J3H 2M7,,
16,Montérégie,476,"RUE FRONTIERE, HEMMINGFORD, QC, J0L 1H0",A-319 CHEMIN OZIAS-LEDUC,OTTERBURN PARK,QC,J3H 4A7,,
16,Montérégie,3657,"GRANDE ALLEE, SAINT-HUBERT, QC, J4T 2V3",105-1205 AMPERE,BOUCHERVILLE,QC,J4B 7M6,,
16,Montérégie,180,"BOUL JEAN-LEMAN 2E ETAGE, CANDIAC, QC, J5R 6E6",31 HILLTOP,AKWESASNE,QC,H0M 1A0,,
16,Montérégie,2499,"BOUL CASAVANT O, ST-HYACINTHE, QC, J2S 7E5",3 BOUL DE LA CITE DES JEUNES,VAUDREUIL-DORION,QC,J7V 9S3,,
16,Montérégie,900,"BOUL DU SEMINAIRE N BUREAU 335-A, SAINT-JEAN-SUR-RICHELIEU, QC, J3A 1C3",4-544 NOTRE-DAME,SAINT-LAMBERT,QC,J4P 2K7,,
16,Montérégie,555,"RIVERSIDE, SAINT-LAMBERT, QC, J4P 1B5",103-1650 CH SAINT-JEAN,LA PRAIRIE,QC,J5R 0J2,,
16,Montérégie,1771,"CH STE-ANGELIQUE, BUREAU A, SAINT-LAZARE, QC, J7T 2X7",340-1100 RUE DU LUX,BROSSARD,QC,J4Y 0E2,,
16,Montérégie,239,"RUE GREEN, SAINT-LAMBERT, QC, J4P 1S9",2300-4025 BOUL TASCHEREAU,SAINT-HUBERT,QC,J4T 2G6,,
16,Montérégie,2102,"AV VICTORIA, GREENFIELD PARK, QC, J4V 1M9",400-2000 RUE DE L'ECLIPSE,BROSSARD,QC,J4Z 0S2,,
16,Montérégie,1760,"BOUL JACQUES-CARTIER, LONGUEUIL, QC, J4N 1C2",10 BOUL DE MORTAGNE,BOUCHERVILLE,QC,J4B 5K6,,
16,Montérégie,150,"PLACE CHARLES-LEMOYNE, BUR. L1-1020, LONGUEUIL, QC, J4K 0A8",149-650 RUE SERGE-PEPIN,BELOEIL,QC,J3G 0C3,,
16,Montérégie,470,"BOUL SIR-WILFRID-LAURIER, MONT-SAINT-HILAIRE, QC, J3H 6K3",63 RUE SAINT-JEAN-BAPTISTE,SALABERRY-DE-VALLEYFIELD,QC,J6T 1Z6,,
16,Montérégie,959,"RUE DES CASCADES, SAINT-HYACINTHE, QC, J2S 3G5",22 RUE CHAMPLAIN,SALABERRY-DE-VALLEYFIELD,QC,J6T 1V9,,
16,Montérégie,5811,"BOUL TASCHEREAU BUR. 50-1, BROSSARD, QC, J4Z 1A5",260-1215 CH DU TREMBLAY,LONGUEUIL,QC,J4N 1R4,,
16,Montérégie,1482,"RUE MONTARVILLE, ST-BRUNO-DE-MONTARVILLE, QC, J3V 3T5",1295B-8200 BOUL TASCHEREAU,BROSSARD,QC,J4X 2S6,,
16,Montérégie,1560,"BOUL DE ROME, BROSSARD, QC, J4W 3A1",100-567 AV VICTORIA,SAINT-LAMBERT,QC,J4P 3R2,,
16,Montérégie,1005,"RUE GAUTHIER, SAINT-HYACINTHE, QC, J2S 8T2",1300-4025 BOUL TASCHEREAU,BROSSARD,QC,J4T 2G6,,
16,Montérégie,1394,"RUE NOTRE-DAME, SAINT-CESAIRE, QC, J0L 1T0",11 CH DE LA CITE DES JEUNES,ST-POLYCARPE,QC,J0P 1X0,,
16,Montérégie,3120,"BOUL TASCHEREAU, LONGUEUIL, QC, J4V 2H1",90 BOUL ST-JEAN-BAPTISTE,CHATEAUGUAY,QC,J6K 3A6,,
16,Montérégie,6800,"BOUL COUSINEAU, LONGUEUIL, QC, J3Y 8Z4",200-10 RUE KING,HUNTINGDON,QC,J0S 1H0,,
16,Montérégie,160,"BOUL DE MONTARVILLE, BOUCHERVILLE, QC, J4B 6S2",2 SAINTE-FAMILLE,SAINT-REMI,QC,J0L 2L0,,
16,Montérégie,978,"BOUL DU SEMINAIRE N, SAINT-JEAN-SUR-RICHELIEU, QC, J3A 1E5",30 RUE FERLAND,SOREL-TRACY,QC,J3P 3C7,,
16,Montérégie,2750,"BOUL LAFRAMBOISE, SAINT-HYACINTHE, QC, J2S 4Y8",220-3141 BOUL TASCHEREAU,LONGUEUIL,QC,J4V 2H2,,
18,Terres-Cries-de-la-Baie-James,425,"RUE NISK, WAPMAGOOSTUI, QC, J0M 1G0",60 RUE MAQUATAU,WEMINDJI,QC,J0M 1L0,,
18,Terres-Cries-de-la-Baie-James,304,"RUE QUEEN, MISTISSINI, QC, G0W 1C0",1 RUE WEST ASPEN,WASWANIPI,QC,J0Y 3C0,,
